fname,itp,tp_prob,its,ts_prob
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_348000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_339000,[2567],[ 0.6903674],[2930],[ 0.682997]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_351000,[2373],[ 0.63705975],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_342000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_354000,[],[],[1361 1589],[ 0.5761525  0.5712731]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_345000,[],[],[678],[ 0.7364193]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_348000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_357000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_351000,[104],[ 0.977486],[458],[ 0.90638256]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_360000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_354000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_363000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_357000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_366000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_360000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_369000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_363000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_372000,[1567],[ 0.66907907],[1925],[ 0.68252695]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_366000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_375000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_378000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_369000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_381000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_372000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_375000,[],[],[209],[ 0.85546017]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_384000,[1923],[ 0.6446758],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_378000,[1557],[ 0.46728373],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_381000,[2645],[ 0.9604407],[2991],[ 0.78857887]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_387000,[950],[ 0.4194783],[955],[ 0.35426268]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_384000,[],[],[47],[ 0.49829364]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_387000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_390000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_390000,[],[],[476],[ 0.6153912]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_393000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_393000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_396000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_399000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_396000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_402000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_399000,[],[],[],[]
